Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Unit_Price,Sales,Cost,Profit
ORD136710,2023-01-09,CUST1691,PROD36,STORE9,5,1427.52,7137.6,5587.514706609452,1550.085293390548
ORD136711,2023-01-03,CUST4584,PROD94,STORE40,2,1668.11,3336.22,2028.612337958449,1307.6076620415508
ORD136712,2023-01-13,CUST2286,PROD63,STORE25,4,332.64,1330.56,1088.8179655094054,241.7420344905945
ORD136713,2024-04-08,CUST5318,PROD156,STORE24,5,38.14,190.7,140.0172292166228,50.68277078337718
ORD136714,2024-04-04,CUST3956,PROD134,STORE22,2,1935.49,3870.98,2587.9054291940056,1283.0745708059944
ORD136715,2023-11-05,CUST1505,PROD171,STORE20,2,1735.81,3471.62,2929.8569741757633,541.7630258242366
ORD136716,2023-07-11,CUST1823,PROD186,STORE25,2,1491.37,2982.74,2276.104125186106,706.6358748138937
ORD136717,2024-12-04,CUST2813,PROD41,STORE42,2,291.55,583.1,456.90786949188436,126.19213050811567
ORD136718,2023-05-10,CUST1527,PROD123,STORE11,5,383.45,1917.25,1172.877108746975,744.372891253025
ORD136719,2023-12-23,CUST4349,PROD115,STORE19,1,1313.74,1313.74,1075.9962357387042,237.74376426129584
ORD136720,2023-11-17,CUST1116,PROD145,STORE42,3,1391.03,4173.09,2582.8775752452634,1590.2124247547367
ORD136721,2022-09-04,CUST1749,PROD44,STORE10,3,1255.51,3766.5299999999997,2525.3089857017812,1241.2210142982185
ORD136722,2022-06-23,CUST1001,PROD281,STORE33,1,1663.4,1663.4,1349.439261603759,313.96073839624114
ORD136723,2022-02-05,CUST5165,PROD120,STORE16,1,470.54,470.54,298.22899378159656,172.31100621840346
ORD136724,2022-10-29,CUST5289,PROD12,STORE7,2,1710.49,3420.98,2061.8210240977796,1359.1589759022204
ORD136725,2024-06-04,CUST4728,PROD291,STORE34,2,44.14,88.28,54.418267612800165,33.86173238719984
ORD136726,2022-02-02,CUST1005,PROD65,STORE31,2,346.78,693.56,424.62682655436686,268.9331734456331
ORD136727,2023-01-17,CUST2408,PROD32,STORE39,5,1285.29,6426.45,4953.416113994372,1473.0338860056281
ORD136728,2023-02-28,CUST2235,PROD250,STORE18,3,388.4,1165.1999999999998,772.3248390471928,392.87516095280705
ORD136729,2023-12-27,CUST4720,PROD45,STORE7,1,459.49,459.49,290.7479531223205,168.7420468776795
ORD136730,2023-11-24,CUST1543,PROD22,STORE19,3,928.88,2786.64,1926.6748509944925,859.9651490055073
ORD136731,2023-08-18,CUST2168,PROD239,STORE39,3,1076.65,3229.9500000000003,2312.122650408599,917.8273495914013
ORD136732,2024-09-08,CUST4574,PROD150,STORE15,2,1677.2,3354.4,2798.689965352981,555.7100346470193
ORD136733,2023-02-19,CUST5144,PROD199,STORE18,4,1912.56,7650.24,6304.918432924384,1345.3215670756153
ORD136734,2024-05-23,CUST5236,PROD94,STORE2,3,56.36,169.07999999999998,102.87747115854005,66.20252884145994
ORD136735,2022-11-15,CUST4584,PROD150,STORE19,4,141.97,567.88,449.3628544830188,118.5171455169812
ORD136736,2024-11-14,CUST5972,PROD48,STORE18,1,147.24,147.24,115.58199843778362,31.658001562216384
ORD136737,2024-01-28,CUST4621,PROD230,STORE47,5,1950.87,9754.349999999999,6861.760482105421,2892.5895178945775
ORD136738,2022-02-28,CUST1037,PROD296,STORE9,1,1472.02,1472.02,1035.5538475458313,436.46615245416865
ORD136739,2022-06-26,CUST3595,PROD14,STORE24,3,1007.47,3022.41,1872.4353080731491,1149.9746919268507
ORD136740,2024-12-04,CUST1610,PROD32,STORE17,5,1415.66,7078.3,5408.476972984143,1669.8230270158574
ORD136741,2022-11-05,CUST3841,PROD148,STORE27,5,1181.74,5908.7,4802.155796071676,1106.5442039283234
ORD136742,2022-06-03,CUST1303,PROD136,STORE18,5,1508.65,7543.25,5452.0342210525405,2091.2157789474595
ORD136743,2024-08-24,CUST3912,PROD221,STORE35,3,462.72,1388.16,1175.5161841739834,212.64381582601663
ORD136744,2024-02-08,CUST1167,PROD116,STORE38,2,1835.07,3670.14,2496.798612296111,1173.3413877038888
ORD136745,2023-01-20,CUST2206,PROD27,STORE44,2,1542.46,3084.92,2096.867538244973,988.0524617550273
ORD136746,2024-01-18,CUST3451,PROD221,STORE1,5,1195.53,5977.65,4604.393836936498,1373.2561630635018
ORD136747,2023-09-16,CUST2276,PROD105,STORE27,5,101.35,506.75,336.38246669693666,170.36753330306334
ORD136748,2024-11-22,CUST5607,PROD152,STORE38,3,530.61,1591.83,1322.406808753699,269.42319124630103
ORD136749,2022-01-06,CUST5006,PROD20,STORE14,3,1501.07,4503.21,3375.2721606197942,1127.9378393802058
ORD136750,2023-11-22,CUST3523,PROD15,STORE42,5,274.99,1374.95,908.5649352545583,466.3850647454417
ORD136751,2024-03-05,CUST4420,PROD257,STORE37,3,103.52,310.56,231.95643205411338,78.60356794588662
ORD136752,2024-06-09,CUST2113,PROD291,STORE16,3,1066.6,3199.7999999999997,1923.2820171469684,1276.5179828530313
ORD136753,2023-12-28,CUST5039,PROD164,STORE36,5,557.32,2786.6000000000004,1996.6209716755397,789.9790283244606
ORD136754,2024-02-24,CUST5189,PROD112,STORE21,4,1820.62,7282.48,5227.478455096118,2055.001544903882
ORD136755,2023-09-09,CUST1883,PROD134,STORE14,3,536.94,1610.8200000000002,1254.048586438161,356.77141356183915
ORD136756,2024-06-04,CUST5160,PROD255,STORE40,4,1009.57,4038.28,2452.417512830299,1585.8624871697011
ORD136757,2022-01-23,CUST2435,PROD40,STORE11,3,1392.33,4176.99,2565.936733260772,1611.0532667392276
ORD136758,2024-03-17,CUST2768,PROD262,STORE0,1,600.74,600.74,366.2023239346812,234.5376760653188
ORD136759,2022-06-10,CUST3992,PROD52,STORE25,2,1425.31,2850.62,2053.4751950369578,797.1448049630421
ORD136760,2022-09-23,CUST3708,PROD113,STORE24,5,1075.68,5378.400000000001,3383.0021573194335,1995.397842680567
ORD136761,2022-03-24,CUST4540,PROD187,STORE31,2,840.28,1680.56,1423.6639451946878,256.89605480531213
ORD136762,2022-06-17,CUST4466,PROD168,STORE2,2,1770.45,3540.9,2410.84525371282,1130.05474628718
ORD136763,2023-10-17,CUST1602,PROD32,STORE43,2,1927.59,3855.18,2744.323975732242,1110.8560242677577
ORD136764,2023-07-09,CUST3060,PROD7,STORE38,2,1276.63,2553.26,1730.2844959882425,822.9755040117577
ORD136765,2022-12-10,CUST1935,PROD0,STORE26,4,641.42,2565.68,1801.79400071656,763.8859992834398
ORD136766,2022-01-12,CUST4165,PROD287,STORE48,5,1841.05,9205.25,7538.995121157879,1666.254878842121
ORD136767,2023-03-26,CUST5546,PROD171,STORE39,1,1067.51,1067.51,816.6459135934476,250.86408640655236
ORD136768,2023-07-28,CUST2583,PROD23,STORE31,2,1506.03,3012.06,1993.5686211334248,1018.4913788665751
ORD136769,2023-08-14,CUST5574,PROD223,STORE49,1,68.98,68.98,58.08422997660829,10.895770023391712
ORD136770,2023-05-05,CUST1645,PROD241,STORE32,2,1174.74,2349.48,1458.1525402039829,891.3274597960171
ORD136771,2023-10-24,CUST2354,PROD151,STORE49,2,69.79,139.58,96.48270422725997,43.09729577274004
ORD136772,2023-04-10,CUST5004,PROD264,STORE30,1,1726.17,1726.17,1204.122149067159,522.0478509328411
ORD136773,2024-06-28,CUST1645,PROD240,STORE37,4,1677.61,6710.44,5566.15350921158,1144.2864907884195
ORD136774,2023-09-09,CUST1657,PROD234,STORE6,5,1051.58,5257.9,3753.055674532549,1504.8443254674507
ORD136775,2022-01-07,CUST2233,PROD255,STORE32,4,1589.29,6357.16,4487.175780111094,1869.9842198889055
ORD136776,2024-10-03,CUST2546,PROD299,STORE39,2,345.96,691.92,518.419954847355,173.50004515264493
ORD136777,2024-03-12,CUST3244,PROD39,STORE32,5,1133.42,5667.1,3719.639968885618,1947.4600311143822
ORD136778,2022-11-15,CUST4137,PROD216,STORE27,2,1011.27,2022.54,1543.735408309301,478.804591690699
ORD136779,2022-05-10,CUST1802,PROD169,STORE31,4,1254.89,5019.56,3420.4431810638844,1599.116818936116
ORD136780,2022-04-19,CUST2249,PROD268,STORE8,1,1794.62,1794.62,1481.992649040309,312.62735095969083
ORD136781,2022-08-07,CUST1361,PROD20,STORE17,4,534.65,2138.6,1457.5887261016107,681.0112738983892
ORD136782,2023-05-21,CUST3561,PROD128,STORE15,2,982.59,1965.18,1262.9586465824364,702.2213534175637
ORD136783,2023-03-05,CUST4315,PROD57,STORE38,5,1292.55,6462.75,4364.601622366247,2098.1483776337527
ORD136784,2023-10-04,CUST3699,PROD143,STORE36,4,598.19,2392.76,1481.4315087650343,911.3284912349659
ORD136785,2022-09-01,CUST2006,PROD86,STORE24,4,1252.69,5010.76,3231.8268233000585,1778.9331766999417
ORD136786,2023-03-14,CUST2826,PROD240,STORE32,2,1504.87,3009.74,2428.9435709001486,580.7964290998511
ORD136787,2022-11-03,CUST4932,PROD112,STORE20,4,363.91,1455.64,959.4959316079371,496.144068392063
ORD136788,2024-06-19,CUST3410,PROD122,STORE10,1,1681.21,1681.21,1186.004356209311,495.205643790689
ORD136789,2023-02-13,CUST5211,PROD184,STORE22,4,1758.8,7035.2,5542.579969306679,1492.6200306933206
ORD136790,2024-01-19,CUST5666,PROD26,STORE20,5,914.93,4574.65,3692.892825873602,881.7571741263978
ORD136791,2022-01-01,CUST5256,PROD59,STORE38,3,1948.6,5845.799999999999,4502.5316647751315,1343.2683352248678
ORD136792,2024-02-16,CUST3229,PROD106,STORE10,1,1018.18,1018.18,733.6142384741961,284.56576152580385
ORD136793,2022-07-13,CUST5710,PROD57,STORE32,1,797.83,797.83,565.2894974716952,232.54050252830484
ORD136794,2024-08-20,CUST5382,PROD262,STORE49,3,854.89,2564.67,1815.2800708396,749.3899291604
ORD136795,2022-05-02,CUST5626,PROD75,STORE31,5,761.95,3809.75,2883.0348024685813,926.7151975314187
ORD136796,2022-12-30,CUST5376,PROD295,STORE40,3,1246.03,3738.09,2263.721029792549,1474.3689702074512
ORD136797,2024-10-24,CUST2642,PROD239,STORE12,2,118.99,237.98,146.08697940703172,91.89302059296827
ORD136798,2022-05-29,CUST1702,PROD265,STORE39,1,611.47,611.47,472.73625205845616,138.73374794154387
ORD136799,2024-12-20,CUST4490,PROD75,STORE30,3,1743.09,5229.2699999999995,3649.70358912385,1579.5664108761493
ORD136800,2024-03-04,CUST5660,PROD276,STORE44,1,270.77,270.77,169.40313862415834,101.36686137584164
ORD136801,2024-04-25,CUST4626,PROD293,STORE28,4,1361.39,5445.56,3616.9264878121594,1828.633512187841
ORD136802,2022-08-26,CUST3606,PROD48,STORE19,4,1479.2,5916.8,3756.705451511612,2160.094548488388
ORD136803,2023-12-31,CUST2081,PROD78,STORE31,3,1618.99,4856.97,3744.652328001898,1112.3176719981025
ORD136804,2023-04-03,CUST2257,PROD287,STORE31,3,49.11,147.32999999999998,104.46735581108308,42.8626441889169
ORD136805,2023-04-30,CUST3007,PROD69,STORE20,1,1856.19,1856.19,1245.0928541041935,611.0971458958065
ORD136806,2024-04-28,CUST1130,PROD288,STORE1,2,1324.12,2648.24,2099.625232932658,548.6147670673417
ORD136807,2023-12-15,CUST3071,PROD82,STORE0,1,1932.21,1932.21,1578.432458524763,353.77754147523706
ORD136808,2024-12-06,CUST3661,PROD225,STORE39,3,1903.26,5709.78,4840.575760367649,869.2042396323504
ORD136809,2022-12-10,CUST3013,PROD157,STORE9,3,1925.1,5775.299999999999,3557.955494196674,2217.3445058033253
ORD136810,2022-08-24,CUST3198,PROD26,STORE4,4,996.17,3984.68,2895.7882590467693,1088.8917409532305
ORD136811,2023-10-25,CUST4994,PROD281,STORE13,1,1929.27,1929.27,1573.7208423076563,355.54915769234367
ORD136812,2023-01-11,CUST1702,PROD86,STORE26,2,713.34,1426.68,1037.3464850526564,389.3335149473437
ORD136813,2024-08-29,CUST1122,PROD186,STORE9,5,1643.52,8217.6,6246.887289412987,1970.7127105870131
ORD136814,2022-09-03,CUST5369,PROD155,STORE30,3,1654.74,4964.22,3650.698059009162,1313.5219409908382
ORD136815,2023-07-20,CUST5263,PROD3,STORE38,3,506.51,1519.53,923.1292978596184,596.4007021403816
ORD136816,2023-11-30,CUST3629,PROD202,STORE28,2,1785.69,3571.38,2722.38311820202,848.9968817979802
ORD136817,2024-07-03,CUST1369,PROD11,STORE12,3,1037.92,3113.76,2421.7039216241355,692.0560783758647
ORD136818,2022-10-08,CUST5368,PROD229,STORE46,4,125.06,500.24,381.236045765744,119.00395423425601
ORD136819,2022-03-08,CUST4050,PROD256,STORE33,5,1317.97,6589.85,5449.332368963825,1140.5176310361758
ORD136820,2022-06-24,CUST3740,PROD183,STORE7,2,454.0,908.0,642.3634917209986,265.6365082790014
ORD136821,2022-10-12,CUST2471,PROD214,STORE42,2,509.38,1018.76,683.3715135175131,335.3884864824869
ORD136822,2022-11-01,CUST3170,PROD95,STORE11,1,1748.0,1748.0,1315.8283625480794,432.17163745192056
ORD136823,2024-05-24,CUST3300,PROD114,STORE32,1,1079.94,1079.94,716.6665480179446,363.27345198205546
ORD136824,2024-03-03,CUST4891,PROD230,STORE15,1,1781.72,1781.72,1312.4351226693796,469.2848773306205
ORD136825,2023-02-11,CUST3896,PROD181,STORE5,1,1510.9,1510.9,1033.4322426002423,477.46775739975783
ORD136826,2022-11-28,CUST5120,PROD27,STORE25,5,1066.43,5332.150000000001,4446.681079663078,885.4689203369226
ORD136827,2022-11-01,CUST4627,PROD201,STORE47,3,886.51,2659.5299999999997,1947.0415299472575,712.4884700527423
ORD136828,2024-07-07,CUST2501,PROD207,STORE40,4,1240.89,4963.56,3379.2515135951726,1584.3084864048278
ORD136829,2023-10-31,CUST1490,PROD116,STORE10,4,1819.96,7279.84,4920.810908942526,2359.029091057474
ORD136830,2024-02-12,CUST1551,PROD124,STORE24,1,433.58,433.58,273.2800927278769,160.2999072721231
ORD136831,2023-07-05,CUST3559,PROD85,STORE11,4,1002.49,4009.96,3151.3898943157997,858.5701056842004
ORD136832,2024-09-21,CUST5816,PROD41,STORE21,5,1978.73,9893.65,5994.662089181466,3898.9879108185332
ORD136833,2024-11-19,CUST4012,PROD279,STORE8,4,1116.86,4467.44,3345.3042974826762,1122.1357025173234
ORD136834,2023-03-16,CUST1043,PROD93,STORE38,1,588.22,588.22,427.56734167808236,160.65265832191767
ORD136835,2022-09-15,CUST2455,PROD71,STORE10,3,12.81,38.43,24.799969962524177,13.630030037475823
ORD136836,2024-02-22,CUST4512,PROD281,STORE22,1,1590.68,1590.68,1269.580268816102,321.09973118389803
ORD136837,2023-07-17,CUST3345,PROD174,STORE1,3,925.28,2775.84,1675.5210451633004,1100.3189548366997
ORD136838,2022-08-22,CUST2001,PROD175,STORE33,1,181.89,181.89,110.11479491220396,71.77520508779602
ORD136839,2022-01-26,CUST4746,PROD63,STORE23,4,341.99,1367.96,1043.6767502821374,324.28324971786265
ORD136840,2023-06-07,CUST2162,PROD221,STORE49,1,434.15,434.15,305.200955062654,128.949044937346
ORD136841,2023-01-19,CUST3331,PROD145,STORE29,3,1470.47,4411.41,3732.0853502135537,679.3246497864461
ORD136842,2023-01-28,CUST4243,PROD295,STORE0,3,1890.61,5671.83,4472.523918830366,1199.3060811696341
ORD136843,2023-04-07,CUST2151,PROD290,STORE29,2,715.5,1431.0,893.908480537227,537.091519462773
ORD136844,2024-04-18,CUST4457,PROD147,STORE38,5,631.62,3158.1,2544.94378629739,613.1562137026099
ORD136845,2024-01-07,CUST3664,PROD139,STORE19,1,1834.58,1834.58,1444.9923243281116,389.5876756718883
ORD136846,2022-04-20,CUST2568,PROD58,STORE22,4,419.89,1679.56,1259.8193099420307,419.74069005796923
ORD136847,2022-07-25,CUST5771,PROD232,STORE49,4,1024.74,4098.96,2611.7517148881016,1487.2082851118985
ORD136848,2024-12-30,CUST4465,PROD119,STORE38,2,1278.42,2556.84,1643.0539070180382,913.7860929819619
ORD136849,2022-07-29,CUST2979,PROD164,STORE5,2,1850.76,3701.52,2632.6181765401666,1068.9018234598334
ORD136850,2022-07-04,CUST2708,PROD235,STORE48,2,63.12,126.24,81.72515227877862,44.51484772122137
ORD136851,2023-08-25,CUST5921,PROD294,STORE14,4,1621.8,6487.2,5097.476264771562,1389.7237352284383
ORD136852,2024-01-29,CUST3940,PROD182,STORE49,4,955.57,3822.28,2536.5747279388543,1285.705272061146
ORD136853,2024-01-15,CUST3394,PROD157,STORE22,4,633.31,2533.24,1785.079999990814,748.1600000091858
ORD136854,2024-06-09,CUST1546,PROD66,STORE14,5,775.0,3875.0,2826.2030089167206,1048.7969910832794
ORD136855,2023-02-03,CUST5330,PROD113,STORE4,1,1501.14,1501.14,1175.464409185911,325.675590814089
ORD136856,2023-06-29,CUST5641,PROD52,STORE30,3,693.79,2081.37,1622.6916295449907,458.67837045500914
ORD136857,2024-06-25,CUST3753,PROD169,STORE6,4,1353.75,5415.0,4489.636260048368,925.3637399516319
ORD136858,2023-11-13,CUST4001,PROD283,STORE30,1,258.77,258.77,215.22908919935426,43.54091080064572
ORD136859,2024-09-04,CUST1216,PROD54,STORE36,1,326.37,326.37,204.34193483705786,122.02806516294214
ORD136860,2022-11-10,CUST5652,PROD192,STORE26,5,227.15,1135.75,840.7134097487121,295.03659025128786
ORD136861,2022-08-16,CUST2884,PROD80,STORE45,3,1461.89,4385.67,2955.257421594189,1430.412578405811
ORD136862,2023-10-20,CUST1246,PROD270,STORE43,5,1717.69,8588.45,6377.816427182281,2210.63357281772
ORD136863,2024-11-11,CUST1507,PROD208,STORE25,2,635.06,1270.12,780.1459096245541,489.9740903754458
ORD136864,2023-11-23,CUST5237,PROD11,STORE38,3,1177.97,3533.91,2977.535200810316,556.3747991896839
ORD136865,2022-10-27,CUST2258,PROD146,STORE49,1,1798.37,1798.37,1298.6608644626224,499.7091355373775
ORD136866,2024-07-15,CUST5655,PROD88,STORE47,4,847.81,3391.24,2861.2329023001594,530.0070976998404
ORD136867,2024-12-09,CUST2266,PROD250,STORE35,3,1032.06,3096.18,2609.566672120599,486.6133278794009
ORD136868,2024-01-12,CUST2824,PROD194,STORE36,1,1798.01,1798.01,1387.1671972183713,410.84280278162873
ORD136869,2022-03-02,CUST2922,PROD245,STORE27,1,616.25,616.25,463.8895123146291,152.3604876853709
ORD136870,2024-11-08,CUST2262,PROD106,STORE34,2,1396.98,2793.96,2276.584282920741,517.3757170792592
ORD136871,2022-11-04,CUST4251,PROD11,STORE2,4,1236.02,4944.08,3179.3282332165877,1764.7517667834122
ORD136872,2023-06-21,CUST5783,PROD71,STORE18,1,341.32,341.32,278.9161854225637,62.40381457743632
ORD136873,2022-03-16,CUST2705,PROD177,STORE17,1,1495.03,1495.03,914.083255845795,580.946744154205
ORD136874,2023-08-17,CUST4487,PROD242,STORE29,4,721.02,2884.08,2420.648557496823,463.4314425031771
ORD136875,2023-09-01,CUST5579,PROD223,STORE26,5,166.52,832.6,599.8596355075531,232.74036449244693
ORD136876,2023-09-04,CUST4498,PROD13,STORE16,1,508.32,508.32,378.5291310456066,129.79086895439337
ORD136877,2024-10-17,CUST2507,PROD278,STORE11,5,1307.5,6537.5,3924.411049345253,2613.088950654747
ORD136878,2024-02-24,CUST5491,PROD240,STORE32,5,1268.05,6340.25,5008.038518991297,1332.2114810087032
ORD136879,2022-08-29,CUST1466,PROD207,STORE31,4,626.3,2505.2,1818.5809074028266,686.6190925971732
ORD136880,2022-01-05,CUST1958,PROD161,STORE41,1,1296.12,1296.12,923.6039926079975,372.5160073920024
ORD136881,2023-05-02,CUST1231,PROD120,STORE48,1,1706.34,1706.34,1085.4082740120514,620.9317259879485
ORD136882,2022-12-23,CUST2788,PROD162,STORE42,5,361.16,1805.8000000000002,1273.293872955411,532.5061270445892
ORD136883,2023-01-29,CUST1585,PROD180,STORE14,2,1027.04,2054.08,1271.4861652759084,782.5938347240915
ORD136884,2023-01-04,CUST3400,PROD141,STORE2,5,878.29,4391.45,2684.7238977963643,1706.7261022036355
ORD136885,2022-01-29,CUST3990,PROD103,STORE49,1,63.61,63.61,46.11983492351832,17.49016507648168
ORD136886,2024-08-23,CUST1098,PROD66,STORE26,3,1406.92,4220.76,2730.2784895766363,1490.481510423364
ORD136887,2022-01-09,CUST5624,PROD193,STORE8,5,91.27,456.34999999999997,321.0229575021457,135.32704249785428
ORD136888,2022-11-30,CUST2910,PROD54,STORE38,5,1708.04,8540.2,6487.339572997945,2052.860427002056
ORD136889,2024-08-07,CUST2226,PROD297,STORE8,1,856.34,856.34,544.1806313058559,312.1593686941442
ORD136890,2022-08-18,CUST2187,PROD85,STORE6,1,736.72,736.72,606.2352386147248,130.4847613852752
ORD136891,2023-01-28,CUST1548,PROD153,STORE36,1,645.09,645.09,492.4110349067264,152.67896509327363
ORD136892,2024-02-18,CUST1286,PROD199,STORE5,4,741.09,2964.36,1947.6193587544453,1016.7406412455548
ORD136893,2023-01-22,CUST3018,PROD154,STORE43,3,1961.44,5884.32,3947.1984484997984,1937.1215515002013
ORD136894,2022-04-19,CUST5763,PROD88,STORE2,2,1960.03,3920.06,2788.047918556565,1132.012081443435
ORD136895,2022-12-05,CUST5160,PROD126,STORE40,4,515.72,2062.88,1345.9203527615334,716.9596472384667
ORD136896,2023-07-19,CUST3206,PROD293,STORE30,5,1176.5,5882.5,3975.528831412277,1906.9711685877228
ORD136897,2024-04-12,CUST3163,PROD104,STORE12,5,1055.21,5276.05,3261.3761541723093,2014.673845827691
ORD136898,2024-11-29,CUST4111,PROD18,STORE17,5,617.83,3089.15,2371.0059461450464,718.1440538549537
ORD136899,2022-08-10,CUST5954,PROD57,STORE1,2,1732.53,3465.06,2775.4596165782823,689.6003834217177
ORD136900,2022-10-24,CUST3330,PROD261,STORE27,3,1005.59,3016.77,2472.116468997638,544.6535310023619
ORD136901,2024-11-18,CUST2724,PROD43,STORE10,2,461.78,923.56,640.3111408113505,283.2488591886495
ORD136902,2024-07-15,CUST5944,PROD0,STORE44,3,1706.83,5120.49,3752.545996000872,1367.9440039991277
ORD136903,2024-09-21,CUST1499,PROD224,STORE4,5,135.92,679.5999999999999,568.2441915344757,111.3558084655242
ORD136904,2024-09-15,CUST2688,PROD157,STORE16,1,1167.19,1167.19,777.0642844315755,390.12571556842454
ORD136905,2023-04-30,CUST4677,PROD207,STORE10,2,534.5,1069.0,833.9544380984056,235.0455619015944
ORD136906,2022-05-10,CUST1359,PROD206,STORE36,3,715.44,2146.32,1473.8595126126143,672.4604873873859
ORD136907,2022-02-17,CUST2913,PROD178,STORE37,5,388.64,1943.1999999999998,1304.9459408480525,638.2540591519473
ORD136908,2024-04-06,CUST5242,PROD62,STORE42,5,1175.51,5877.55,4589.120004396362,1288.4299956036384
ORD136909,2023-08-23,CUST5163,PROD28,STORE8,3,705.85,2117.55,1655.2845684835427,462.2654315164575
ORD136910,2024-02-09,CUST5238,PROD79,STORE2,4,483.68,1934.72,1291.4540375222548,643.2659624777452
ORD136911,2023-07-25,CUST4066,PROD15,STORE14,2,93.49,186.98,136.39523062189727,50.58476937810272
ORD136912,2023-04-02,CUST4300,PROD151,STORE42,5,1867.03,9335.15,7842.697646653024,1492.4523533469755
ORD136913,2024-12-08,CUST2806,PROD109,STORE21,2,1833.21,3666.42,2835.347731483854,831.0722685161459
ORD136914,2023-12-29,CUST4574,PROD226,STORE41,1,1953.91,1953.91,1456.0760251998458,497.83397480015424
ORD136915,2022-10-17,CUST1608,PROD235,STORE42,4,1596.14,6384.56,5357.570263369764,1026.9897366302366
ORD136916,2023-06-19,CUST1720,PROD42,STORE14,4,1460.19,5840.76,4540.411417477213,1300.3485825227872
ORD136917,2023-03-12,CUST1058,PROD35,STORE2,2,1967.24,3934.48,3282.9968159584714,651.4831840415286
ORD136918,2024-04-07,CUST2592,PROD14,STORE7,4,1021.4,4085.6,2982.3688496406266,1103.2311503593733
ORD136919,2022-09-08,CUST5789,PROD37,STORE13,4,1133.01,4532.04,3510.1644944190707,1021.8755055809293
ORD136920,2022-08-29,CUST2831,PROD148,STORE22,1,957.15,957.15,808.2334305858885,148.91656941411145
ORD136921,2024-07-12,CUST4171,PROD117,STORE5,3,918.39,2755.17,1898.3645954019378,856.8054045980623
ORD136922,2022-11-01,CUST1268,PROD152,STORE15,5,857.67,4288.349999999999,2949.3010568908503,1339.0489431091491
ORD136923,2023-07-11,CUST3839,PROD178,STORE45,1,740.74,740.74,512.7622676700107,227.9777323299893
ORD136924,2024-10-14,CUST5444,PROD17,STORE17,2,420.18,840.36,680.948653708527,159.41134629147302
ORD136925,2024-09-17,CUST1496,PROD3,STORE40,5,1345.65,6728.25,4619.169287803709,2109.0807121962907
ORD136926,2022-05-12,CUST5397,PROD150,STORE38,3,854.11,2562.33,1879.380624901215,682.9493750987849
ORD136927,2024-10-03,CUST4966,PROD152,STORE40,5,258.67,1293.3500000000001,901.4267332496142,391.9232667503859
ORD136928,2023-01-11,CUST1769,PROD157,STORE3,2,337.04,674.08,437.84243708648506,236.23756291351498
ORD136929,2023-11-18,CUST3869,PROD222,STORE21,5,1528.68,7643.400000000001,5121.595191855615,2521.804808144386
ORD136930,2023-01-06,CUST1591,PROD213,STORE27,4,1940.24,7760.96,5212.978965930718,2547.981034069282
ORD136931,2022-06-04,CUST3547,PROD205,STORE0,1,1891.45,1891.45,1376.203679938547,515.2463200614529
ORD136932,2022-09-02,CUST5953,PROD112,STORE13,5,1282.18,6410.900000000001,3887.6197871288236,2523.280212871177
ORD136933,2023-06-26,CUST5284,PROD173,STORE6,3,29.11,87.33,58.18926916492356,29.14073083507644
ORD136934,2023-11-13,CUST2385,PROD37,STORE25,2,1944.02,3888.04,2634.859728431317,1253.180271568683
ORD136935,2024-06-15,CUST2219,PROD289,STORE21,2,1316.3,2632.6,1647.5043971079522,985.0956028920477
ORD136936,2024-05-20,CUST2668,PROD80,STORE10,4,175.29,701.16,497.2775085397959,203.88249146020405
ORD136937,2023-11-04,CUST5243,PROD203,STORE5,3,1188.5,3565.5,2665.8392519781733,899.6607480218267
ORD136938,2022-03-29,CUST2703,PROD57,STORE35,4,1316.72,5266.88,3288.6344165753994,1978.2455834246007
ORD136939,2022-01-13,CUST1092,PROD239,STORE13,4,1901.1,7604.4,5968.079560771763,1636.3204392282369
ORD136940,2024-05-30,CUST4544,PROD299,STORE42,1,299.9,299.9,203.48286707682442,96.41713292317556
ORD136941,2024-09-20,CUST5689,PROD291,STORE37,2,1954.27,3908.54,3084.2307142819823,824.3092857180177
ORD136942,2022-11-16,CUST2429,PROD100,STORE22,1,1996.19,1996.19,1263.5361304408455,732.6538695591546
ORD136943,2022-10-19,CUST5935,PROD32,STORE29,4,383.48,1533.92,1052.377316970157,481.54268302984315
ORD136944,2023-09-15,CUST4751,PROD250,STORE12,1,774.45,774.45,512.090544321657,262.359455678343
ORD136945,2024-02-12,CUST1942,PROD66,STORE29,3,1839.43,5518.29,4603.669320165252,914.6206798347475
ORD136946,2024-04-19,CUST4068,PROD127,STORE15,2,1519.57,3039.14,2180.5518037379575,858.5881962620424
ORD136947,2024-07-12,CUST1457,PROD254,STORE41,3,1298.39,3895.17,2512.4937896260717,1382.6762103739284
ORD136948,2023-02-06,CUST5304,PROD8,STORE39,3,1036.02,3108.06,2476.9025663275224,631.1574336724775
ORD136949,2022-06-07,CUST5653,PROD257,STORE42,1,108.74,108.74,89.53052896364916,19.209471036350834
ORD136950,2023-01-19,CUST4439,PROD141,STORE18,3,1627.13,4881.39,3894.353629829392,987.0363701706083
ORD136951,2023-02-02,CUST4283,PROD105,STORE9,3,219.43,658.29,421.29257932550263,236.99742067449733
ORD136952,2022-02-25,CUST2308,PROD279,STORE30,5,1313.71,6568.55,4695.361947504557,1873.1880524954431
